Row ID,Site ID,Location,Road Name,Enforced Speed Limit,Month End Date,Deployment Hours,1-5 Over Speed Limit,6-10 Over Speed Limit,11-15 Over Speed Limit,16-20 Over Speed Limit,21-50 Over Speed Limit,51+ Over Speed Limit,Total Speeding Tickets,Latitude,Longitude
2020-05-31-7017-100,7017,"(53.572985363430774,-113.66198877678805)",Anthony Henday Dr. SB @ Yellowhead Tr.,100,5/31/2020 0:00,77.1,0,0,118,176,52,0,346,53.572985,-113.661989
2020-11-30-2644-60,2644,"(53.52998779999998,-113.56558986999997)",NB 142 St between Valleyview Dr - 95 Ave,60,11/30/2020 0:00,21.1833,0,0,2,5,1,0,8,53.529988,-113.56559
2021-02-28-2703-50,2703,"(53.56678771714284,-113.41376987371432)",WB 114 Ave between 46 - 48 St,50,2/28/2021 0:00,3.6667,0,1,0,0,0,0,1,53.566788,-113.41377
2020-09-30-302-80,302,"(53.48244183041668,-113.5548421754166)",EB Whitemud Dr. at Rainbow Valley Bridge,80,9/30/2020 0:00,27.7833,0,0,2,4,1,0,7,53.482442,-113.554842
2020-09-30-4168-30,4168,"(53.56747909939874,-113.55514240415067)",,30,9/30/2020 0:00,12.0833,0,1,3,0,0,0,4,53.567479,-113.555142
2020-05-31-2353-40,2353,"(53.533911600416644,-113.42970705791669)",WB 94B Ave btwn 61 - 68 St,40,5/31/2020 0:00,8.0333,0,0,2,0,0,0,2,53.533912,-113.429707
2021-01-31-2550-50,2550,"(53.64204931,-113.47075340000002)",WB 180 Ave between 83 - 87 St,50,1/31/2021 0:00,16.1667,0,0,2,1,0,0,3,53.642049,-113.470753
2020-11-30-4281-30,4281,"(53.52115808,-113.43058744)",WB 86 Ave btwn 64 - 68A St,30,11/30/2020 0:00,2.5,0,0,1,0,0,0,1,53.521158,-113.430587
2020-10-31-4001-30,4001,"(53.63328369999999,-113.50519874833333)",EB 172 Ave  W of 107 - E of 104 St,30,10/31/2020 0:00,2.75,0,0,1,0,0,0,1,53.633284,-113.505199
2020-07-31-4176-30,4176,"(53.54563480000001,-113.60263291)",NB 163 St Btwn 103 - 104 Ave,30,7/31/2020 0:00,1.6167,0,3,7,5,2,0,17,53.545635,-113.602633
2021-01-31-4104-30,4104,"(53.530438,-113.42743264)",EB 93A Ave btwn 67A St - 58 St,30,1/31/2021 0:00,1.25,0,1,5,0,0,0,6,53.530438,-113.427433
2020-08-31-2796-60,2796,"(53.51561807506668,-113.59670501719992)",SB 159 St between 87 Ave - Whitemud Dr,60,8/31/2020 0:00,7.8833,0,0,1,1,1,0,3,53.515618,-113.596705
2020-06-30-2726-60,2726,"(53.55894094312496,-113.5185628372917)",WB 111 Ave between 113 - 116 St,60,6/30/2020 0:00,29,0,0,1,1,0,0,2,53.558941,-113.518563
2020-08-31-4214-30,4214,"(53.507890364433415,-113.58788156206104)",,30,8/31/2020 0:00,5.0167,0,5,9,2,0,0,16,53.50789,-113.587882
2020-04-30-2769-50,2769,"(53.475732202499984,-113.51294918750004)",EB 40 Ave between 111 - 107 St,50,4/30/2020 0:00,7.75,0,0,1,0,0,0,1,53.475732,-113.512949
2020-11-30-2504-50,2504,"(53.51798629299204,-113.48125394685023)",82 Ave EB between 98 - 97 St,50,11/30/2020 0:00,59.3333,0,12,35,4,1,0,52,53.517986,-113.481254
2021-01-31-2768-50,2768,"(53.51939603999996,-113.56257128000006)",WB Buena Vista Rd between 138 - 142 St,50,1/31/2021 0:00,15.25,0,0,1,0,0,0,1,53.519396,-113.562571
2020-12-31-7082-100,7082,"(53.64716471160303,-113.489333528855)",Anthony Henday Dr WB at 97 St,100,12/31/2020 0:00,62.6833,0,0,107,177,52,0,337,53.647165,-113.489334
2020-11-30-2629-50,2629,"(53.607246430000004,-113.52112317999996)",EB 145 Ave between 117 - 114A St,50,11/30/2020 0:00,14.5333,0,0,0,1,0,0,1,53.607246,-113.521123
2021-03-31-247-80,247,"(53.58248866312495,-113.41881811093734)",WB Yellowhead Trail at 50 St,80,3/31/2021 0:00,16.6667,0,0,8,27,15,0,50,53.582489,-113.418818
2020-06-30-2445-50,2445,"(53.5472536183822,-113.56574837661724)",142 St NB btwn 104A-105 Ave,50,6/30/2020 0:00,30,0,6,15,1,1,0,23,53.547254,-113.565748
2020-11-30-4052-30,4052,"(53.56423444,-113.4973966)",EB 114 Ave btwn 104 - 102 St,30,11/30/2020 0:00,0.8167,0,1,2,0,0,0,3,53.564234,-113.497397
2021-03-31-4069-30,4069,"(53.460207367777834,-113.44826182555565)",NB Mill Woods Rd btwn 28 Ave - Lakewood Rd N,30,3/31/2021 0:00,2.9167,0,4,2,2,0,0,8,53.460207,-113.448262
2020-12-31-4176-30,4176,"(53.54563480000001,-113.60263291)",NB 163 St Btwn 103 - 104 Ave,30,12/31/2020 0:00,3,0,3,7,5,2,0,17,53.545635,-113.602633
2020-08-31-4187-30,4187,"(53.51925172231421,-113.63696966453718)",,30,8/31/2020 0:00,10.6667,0,3,26,9,3,0,41,53.519252,-113.63697
2020-09-30-4222-30,4222,"(53.61070802418969,-113.37193945487142)",,30,9/30/2020 0:00,4.8833,0,0,6,1,0,0,7,53.610708,-113.371939
2020-07-31-4289-30,4289,"(53.44046389240432,-113.4280482113576)",,30,7/31/2020 0:00,0.75,0,0,2,0,0,0,2,53.440464,-113.428048
2021-03-31-2727-60,2727,"(53.558825856753224,-113.51300895506503)",EB 111 Ave between 113 - 110 St,60,3/31/2021 0:00,20.6667,0,0,1,2,0,0,3,53.558826,-113.513009
2021-02-28-4222-30,4222,"(53.61070802418969,-113.37193945487142)",,30,2/28/2021 0:00,1,0,0,6,1,0,0,7,53.610708,-113.371939
2020-10-31-2592-60,2592,"(53.55689727,-113.61519066999996)",NB 170 St between 109 - 110 Ave,60,10/31/2020 0:00,53.7833,0,0,13,3,2,0,18,53.556897,-113.615191
2021-01-31-4058-30,4058,"(53.608521939999996,-113.47673243999999)",SB 88A St btwn 144 - 150 Ave,30,1/31/2021 0:00,2.4167,0,0,1,0,0,0,1,53.608522,-113.476732
2020-12-31-2464-60,2464,"(53.519354962499996,-113.57257598999998)",EB 87 Ave between 147 - 145 St,60,12/31/2020 0:00,56.95,0,0,0,1,1,0,2,53.519355,-113.572576
2021-03-31-4243-30,4243,"(53.5266896,-113.59599539)",WB 92 Ave Btwn 159 St - E of 163 St,30,3/31/2021 0:00,7.8,0,2,0,0,0,0,2,53.52669,-113.595995
2020-11-30-7017-100,7017,"(53.572985363430774,-113.66198877678805)",Anthony Henday Dr. SB @ Yellowhead Tr.,100,11/30/2020 0:00,61.8833,0,0,118,176,52,0,346,53.572985,-113.661989
2021-02-28-2755-50,2755,"(53.60485233777782,-113.3961102133333)",SB 36 St between 144 - 139 Ave,50,2/28/2021 0:00,3,0,0,2,1,0,0,3,53.604852,-113.39611
2020-09-30-4254-30,4254,"(53.605296030266636,-113.5232110236939)",,30,9/30/2020 0:00,2.3333,0,0,1,0,0,0,1,53.605296,-113.523211
2021-02-28-2720-50,2720,"(53.551408568354375,-113.5130246898735)",EB 107 Ave between 113 - 110 St,50,2/28/2021 0:00,23.95,0,1,5,1,0,0,7,53.551409,-113.513025
2021-03-31-4029-30,4029,"(53.49210898999994,-113.57825364000011)",NB Riverbend Rd between 53 - 56 Ave,30,3/31/2021 0:00,14.6167,0,5,20,7,5,0,37,53.492109,-113.578254
2020-10-31-7166-70,7166,"(53.44594757,-113.46681048)",SB 91 St between 23 Ave - Anthony Henday Dr,70,10/31/2020 0:00,35.7333,0,0,6,1,3,0,10,53.445948,-113.46681
2020-06-30-2721-50,2721,"(53.552282603428644,-113.49371686228574)",NB 101 St between 107A - 108 Ave,50,6/30/2020 0:00,12.55,0,1,0,0,0,0,1,53.552283,-113.493717
2020-09-30-4178-30,4178,"(53.50026948000003,-113.62386994000005)",EB 64 Ave Btwn 177-172 St,30,9/30/2020 0:00,5,0,0,1,0,0,0,1,53.500269,-113.62387
2021-03-31-7081-100,7081,"(53.64668371393945,-113.4892764675759)",Anthony Henday Dr EB at 97 St,100,3/31/2021 0:00,64.2,0,0,141,204,69,0,415,53.646684,-113.489276
2020-10-31-4227-30,4227,"(53.61136661067963,-113.38477337204172)",,30,10/31/2020 0:00,1,0,1,4,0,0,0,5,53.611367,-113.384773
2021-01-31-4001-30,4001,"(53.63328369999999,-113.50519874833333)",EB 172 Ave  W of 107 - E of 104 St,30,1/31/2021 0:00,3,0,0,1,0,0,0,1,53.633284,-113.505199
2020-05-31-2778-50,2778,"(53.51328985914895,-113.49762998255312)",SB 104 St between 78 - 76 Ave,50,5/31/2020 0:00,39.055,0,0,2,2,0,0,4,53.51329,-113.49763
2020-09-30-2632-50,2632,"(53.549257740425624,-113.4319918191491)",106 Ave EB between Fulton Dr - 65 St,50,9/30/2020 0:00,39.7333,0,0,3,1,2,0,6,53.549258,-113.431992
2020-05-31-7176-50,7176,"(53.52806650000001,-113.64860256000006)",SB 189 St between 95 - 91 Ave,50,5/31/2020 0:00,14.5167,0,0,2,0,0,0,2,53.528067,-113.648603
2021-03-31-4288-30,4288,"(53.44046389240432,-113.4280482113576)",,30,3/31/2021 0:00,6.6667,0,0,1,0,0,0,1,53.440464,-113.428048
2020-08-31-4280-30,4280,"(53.52115808,-113.43058744)",EB 86 Ave btwn 68A - 64 St,30,8/31/2020 0:00,3.25,0,0,1,0,0,0,1,53.521158,-113.430587
2021-03-31-2749-50,2749,"(53.53155636129039,-113.59557881935467)",WB 95 Ave between 158 - 160 St,50,3/31/2021 0:00,17,0,0,22,2,2,0,26,53.531556,-113.595579
2021-03-31-2690-60,2690,"(53.52527888771424,-113.43415403285707)",WB 90 Ave between 68 - 71 St,60,3/31/2021 0:00,9.8333,0,0,7,4,0,0,11,53.525279,-113.434154
2020-11-30-4214-30,4214,"(53.507890364433415,-113.58788156206104)",,30,11/30/2020 0:00,1.5,0,5,9,2,0,0,16,53.50789,-113.587882
2021-03-31-4092-30,4092,"(53.605693201739136,-113.47874754043487)",EB 144 Ave E of 92 St - 88A St,30,3/31/2021 0:00,10.3,0,4,9,1,3,0,17,53.605693,-113.478748
2020-04-30-2638-60,2638,"(53.520718760000015,-113.41843274999998)",NB 50 St between 84 - 90 Ave,60,4/30/2020 0:00,20.2833,0,0,1,5,5,0,11,53.520719,-113.418433
2020-09-30-2472-50,2472,"(53.592061710000046,-113.49899840999984)",WB 132 Ave between 103 - 105 St,50,9/30/2020 0:00,26.2833,0,0,1,0,0,0,1,53.592062,-113.498998
2020-10-31-4264-30,4264,"(53.62128533999999,-113.43071337000002)",NB 59A St Btwn 159 - 162 Ave,30,10/31/2020 0:00,9.15,0,2,8,1,1,0,12,53.621285,-113.430713
2021-02-28-7169-100,7169,"(53.64077780647487,-113.41655706266152)",EB Anthony Henday Dr between 66 St - Manning Dr,100,2/28/2021 0:00,52.4167,0,0,64,107,38,0,209,53.640778,-113.416557
2020-04-30-2712-50,2712,"(53.546333539999985,-113.44929002000002)",SB 79 St between 105 - 103 Ave,50,4/30/2020 0:00,3.0833,0,0,1,0,0,0,1,53.546334,-113.44929
2020-05-31-2616-50,2616,"(53.59075057368833,-113.51654974778656)",113A St SB between 132 - 130 Ave,50,5/31/2020 0:00,20.75,0,2,7,0,0,0,9,53.590751,-113.51655
2020-07-31-4097-30,4097,"(53.605806949999995,-113.45042454000001)",WB 144 Ave btwn 69 - 74 St,30,7/31/2020 0:00,5.75,0,1,1,0,0,0,2,53.605807,-113.450425
2021-01-31-2669-50,2669,"(53.5979776297142,-113.54117462399967)",127 St NB between 135 - 137 Ave,50,1/31/2021 0:00,50.5667,0,25,58,8,1,0,92,53.597978,-113.541175
2020-12-31-2480-60,2480,"(53.50270097,-113.41810963999998)",NB 50 St between Eleniak Rd - 68 Ave,60,12/31/2020 0:00,44.5167,0,0,0,5,1,0,6,53.502701,-113.41811
2020-12-31-4279-30,4279,"(53.45067116944084,-113.42887707107235)",,30,12/31/2020 0:00,2,0,8,5,2,2,0,17,53.450671,-113.428877
2020-11-30-4227-30,4227,"(53.61136661067963,-113.38477337204172)",,30,11/30/2020 0:00,2.25,0,1,4,0,0,0,5,53.611367,-113.384773
2021-01-31-4175-30,4175,"(53.60683182000002,-113.45646824000004)",EB 144 Ave Btwn 76-74 St,30,1/31/2021 0:00,1.75,0,6,9,2,1,0,18,53.606832,-113.456468
2021-02-28-4081-30,4081,"(53.547772239999986,-113.55885020999997)",WB 105 Ave btwn 136 - 139 St,30,2/28/2021 0:00,7.25,0,0,1,0,0,0,1,53.547772,-113.55885
2020-10-31-4136-30,4136,"(53.621482229999984,-113.50805838)",EB Beaumaris Rd Btwn 109 St - W of 161 Ave,30,10/31/2020 0:00,6.65,0,3,3,1,1,0,8,53.621482,-113.508058
2021-01-31-4018-30,4018,"(53.592623109999984,-113.55497981999999)",EB 132 Ave btwn 137 - 135 St,30,1/31/2021 0:00,2,0,2,5,0,1,0,8,53.592623,-113.55498
2020-12-31-2551-50,2551,"(53.64204930999998,-113.47075339999999)",EB 180 Ave between 87 - 83 St,50,12/31/2020 0:00,21.6167,0,0,1,0,0,0,1,53.642049,-113.470753
2020-09-30-7075-70,7075,"(53.58250725028377,-113.45958789156053)",WB Yellowhead Tr at 7710 Yellowhead Tr,70,9/30/2020 0:00,65.8833,0,0,135,173,73,0,381,53.582507,-113.459588
2020-10-31-4171-30,4171,"(53.48787238999995,-113.67022116)",WB Hemmingway Rd Btwn 201-204 St,30,10/31/2020 0:00,2.25,0,1,0,0,0,0,1,53.487872,-113.670221
2020-11-30-4022-30,4022,"(53.48438586,-113.40792799)",SB Jackson Rd btwn Jefferson Rd - Jamha Rd,30,11/30/2020 0:00,2.5833,0,0,1,0,0,0,1,53.484386,-113.407928
2021-03-31-2748-50,2748,"(53.57833196894728,-113.41837591661616)",SB 50 St between 124 - 122 Ave,50,3/31/2021 0:00,37.2333,0,3,10,2,0,0,15,53.578332,-113.418376
2020-05-31-2544-50,2544,"(53.56729844999999,-113.49371470000004)",NB 101 St between 115 - 117 Ave,50,5/31/2020 0:00,3.0833,0,0,1,0,1,0,2,53.567298,-113.493715
2020-08-31-2478-40,2478,"(53.512291214399966,-113.45951118679996)",76 Ave WB between 85 - 87 St,40,8/31/2020 0:00,16.5167,0,0,2,0,0,0,2,53.512291,-113.459511
2020-05-31-2557-60,2557,"(53.48963615666667,-113.54122499)",SB 122 St between 53 - 51 Ave,60,5/31/2020 0:00,25.6167,0,0,8,4,0,0,12,53.489636,-113.541225
2020-06-30-2469-50,2469,"(53.59216652848466,-113.53195646060591)",132 Ave EB between 123 - 121 St,50,6/30/2020 0:00,20.4333,0,2,3,1,1,0,7,53.592167,-113.531956
2020-09-30-4098-30,4098,"(53.605670930000045,-113.45047789999991)",EB 144 Ave btwn 74 - 69 St,30,9/30/2020 0:00,10.6667,0,7,18,3,1,0,29,53.605671,-113.450478
2021-03-31-2781-60,2781,"(53.515826229379755,-113.57789934038723)",NB 149 St. Between 80 - 84 Ave,60,3/31/2021 0:00,47.6833,0,0,16,3,2,0,21,53.515826,-113.577899
2020-09-30-4094-30,4094,"(53.60606460645248,-113.43733466893686)",,30,9/30/2020 0:00,2.3833,0,0,0,1,1,0,2,53.606065,-113.437335
2020-06-30-2788-50,2788,"(53.59224906000001,-113.43708653000006)",WB 132 Ave between Fort Rd - 66 St,50,6/30/2020 0:00,16.0833,0,2,2,2,0,0,6,53.592249,-113.437087
2020-04-30-2499-50,2499,"(53.49358966,-113.64016592999998)",NB 184 St between 57 Ave - Callingwood Rd,50,4/30/2020 0:00,1.1,0,1,0,0,0,0,1,53.49359,-113.640166
2020-08-31-7177-50,7177,"(53.549388861182784,-113.44241267956974)",WB 106 Ave between Rowland Rd - 76 St,50,8/31/2020 0:00,33.5333,0,7,2,0,0,0,9,53.549389,-113.442413
2020-07-31-261-70,261,"(53.58250727228923,-113.45958790843369)",WB Yellowhead Trail at 7710 Yellowhead Tr.,70,7/31/2020 0:00,19.6667,0,0,10,42,12,0,64,53.582507,-113.459588
2020-06-30-2592-60,2592,"(53.55689727,-113.61519066999996)",NB 170 St between 109 - 110 Ave,60,6/30/2020 0:00,37.35,0,0,13,3,2,0,18,53.556897,-113.615191
2020-07-31-4205-30,4205,"(53.457859050202686,-113.52900703664673)",,30,7/31/2020 0:00,6,0,4,6,0,0,0,10,53.457859,-113.529007
2020-06-30-7013-100,7013,"(53.59113858171447,-113.64613656114284)",AHD EB @ Ray Gibbon Dr,100,6/30/2020 0:00,36.3333,0,0,183,322,150,0,656,53.591139,-113.646137
2020-12-31-2739-50,2739,"(53.593833107913504,-113.44285005827366)",NB 66 St between 132 - 134 Ave.,50,12/31/2020 0:00,2.75,0,8,20,4,1,0,33,53.593833,-113.44285
2020-08-31-2679-50,2679,"(53.58444785153849,-113.4025398105127)",Hermitage Rd WB between Homestead Cr - Henry Ave,50,8/31/2020 0:00,50.4,0,0,16,1,2,0,19,53.584448,-113.40254
2020-12-31-2469-50,2469,"(53.59216652848466,-113.53195646060591)",132 Ave EB between 123 - 121 St,50,12/31/2020 0:00,20.5,0,2,3,1,1,0,7,53.592167,-113.531956
2021-02-28-387-50,387,"(53.510467495040075,-113.49767119855989)",SB 104 St Between Univ. Ave. - 73 Ave.,50,2/28/2021 0:00,45.8333,0,0,16,39,16,0,71,53.510467,-113.497671
2020-09-30-4242-30,4242,"(53.5266896,-113.59599539)",EB 92 Ave E of 163 - 160 St,30,9/30/2020 0:00,3.5,0,0,2,0,1,0,3,53.52669,-113.595995
2020-09-30-4192-30,4192,"(53.476391984358976,-113.53520910897439)",WB 40 Ave Btwn 115 A - 119 St,30,9/30/2020 0:00,7.75,0,0,4,1,0,0,5,53.476392,-113.535209
2020-06-30-4111-30,4111,"(53.504024570937446,-113.47644268218741)",NB 96 St btwn 66 - 68 Ave,30,6/30/2020 0:00,12.2333,0,8,12,9,0,0,29,53.504025,-113.476443
2021-02-28-2551-50,2551,"(53.64204930999998,-113.47075339999999)",EB 180 Ave between 87 - 83 St,50,2/28/2021 0:00,13.4167,0,0,1,0,0,0,1,53.642049,-113.470753
2021-01-31-7030-50,7030,"(53.471958449999995,-113.40225282000004)",WB 38 Avenue between 41 - 44 Street,50,1/31/2021 0:00,3,0,0,2,2,0,0,4,53.471958,-113.402253
2020-04-30-7081-100,7081,"(53.64668371393945,-113.4892764675759)",Anthony Henday Dr EB at 97 St,100,4/30/2020 0:00,39.4167,0,0,141,204,69,0,415,53.646684,-113.489276
2021-01-31-4168-30,4168,"(53.56747909939874,-113.55514240415067)",,30,1/31/2021 0:00,1,0,1,3,0,0,0,4,53.567479,-113.555142
2020-12-31-4259-30,4259,"(53.555774789999994,-113.55844832000001)",WB 109A Ave Btwn 135-139 St,30,12/31/2020 0:00,13.9167,0,1,1,0,0,0,2,53.555775,-113.558448
2021-01-31-2738-50,2738,"(53.59390387680867,-113.44305837737588)",SB 66 St between Delwood Rd - 132 Ave,50,1/31/2021 0:00,53.0833,0,13,32,6,0,0,51,53.593904,-113.443058
2020-09-30-7196-100,7196,"(53.63755704340921,-113.40232720053034)",WB Anthony Henday Dr between 18 - 66 St,100,9/30/2020 0:00,57.2833,0,0,32,39,22,0,93,53.637557,-113.402327
2020-12-31-2592-60,2592,"(53.55689727,-113.61519066999996)",NB 170 St between 109 - 110 Ave,60,12/31/2020 0:00,39.8167,0,0,13,3,2,0,18,53.556897,-113.615191
2020-11-30-7081-100,7081,"(53.64668371393945,-113.4892764675759)",Anthony Henday Dr EB at 97 St,100,11/30/2020 0:00,50.2333,0,0,141,204,69,0,415,53.646684,-113.489276
2020-06-30-2496-50,2496,"(53.49291702099996,-113.64016611199995)",184 St SB between 60 - 57 Ave,50,6/30/2020 0:00,14.95,0,1,1,0,0,0,2,53.492917,-113.640166
2020-12-31-4033-30,4033,"(53.48478059000001,-113.52881314999996)",NB 115 St between 46 - 48 Ave,30,12/31/2020 0:00,5,0,0,0,0,0,0,0,53.484781,-113.528813
2020-09-30-2587-50,2587,"(53.48821709348214,-113.52783199303599)",51 Ave EB between 116 - 114 St,50,9/30/2020 0:00,25.5,0,2,1,0,0,0,3,53.488217,-113.527832
2020-06-30-4121-30,4121,"(53.59224182999997,-113.45567119999995)",WB 132 Ave btwn 72 - W of 76 St,30,6/30/2020 0:00,2,0,5,5,5,6,0,21,53.592242,-113.455671
2020-07-31-2562-50,2562,"(53.47411067820893,-113.47638954149265)",39 Ave EB between 97 - 93 St,50,7/31/2020 0:00,6.25,0,1,0,0,0,0,1,53.474111,-113.47639
2020-11-30-4108-30,4108,"(53.54822307,-113.42819016)",SB 62 St btwn 106 -104 Ave,30,11/30/2020 0:00,2,0,0,0,0,0,0,0,53.548223,-113.42819
2021-02-28-2504-50,2504,"(53.51798629299204,-113.48125394685023)",82 Ave EB between 98 - 97 St,50,2/28/2021 0:00,58.3167,0,12,35,4,1,0,52,53.517986,-113.481254
2020-10-31-7221-60,7221,"(53.59348306999998,-113.5687954900001)",SB St Albert Tr between 134 - 132 Ave,60,10/31/2020 0:00,99.1167,0,0,445,77,33,0,556,53.593483,-113.568795
2021-03-31-2782-50,2782,"(53.522955960122054,-113.53540619878056)",EB 87 Ave between 120 - 117 St,50,3/31/2021 0:00,24.0833,0,0,4,1,1,0,6,53.522956,-113.535406
2021-02-28-4152-30,4152,"(53.606224619999985,-113.47490815999996)",WB 144 Ave E of  87 - 88A St,30,2/28/2021 0:00,1.6667,0,0,1,1,1,0,3,53.606225,-113.474908
2020-08-31-4178-30,4178,"(53.50026948000003,-113.62386994000005)",EB 64 Ave Btwn 177-172 St,30,8/31/2020 0:00,13.9,0,0,1,0,0,0,1,53.500269,-113.62387
2021-02-28-7018-100,7018,"(53.57428803081494,-113.66122969192566)",Anthony Henday Dr. NB @ Yellowhead Tr.,100,2/28/2021 0:00,30.5833,0,0,49,68,31,0,149,53.574288,-113.66123
2021-03-31-2497-50,2497,"(53.48611269000002,-113.64498768)",NB 184 St between Lessard Rd - 52 Ave,50,3/31/2021 0:00,1.75,0,0,1,0,0,0,1,53.486113,-113.644988
2020-08-31-2544-50,2544,"(53.56729844999999,-113.49371470000004)",NB 101 St between 115 - 117 Ave,50,8/31/2020 0:00,22.4167,0,0,1,0,1,0,2,53.567298,-113.493715
2020-11-30-4153-30,4153,"(53.60610747000004,-113.47486484999993)",EB 144 Ave btwn 88A -E of 87 St,30,11/30/2020 0:00,9.4167,0,0,2,0,0,0,2,53.606107,-113.474865
2021-01-31-2494-50,2494,"(53.5474302522143,-113.56574987457111)",142 St SB between 106 - 104 Ave,50,1/31/2021 0:00,40.95,0,6,16,3,0,0,25,53.54743,-113.56575
2020-06-30-2561-50,2561,"(53.53482624547003,-113.50107869076945)",105 St NB between 97 - 98 Ave,50,6/30/2020 0:00,46.5167,0,23,35,14,6,0,78,53.534826,-113.501079
2020-09-30-2747-50,2747,"(53.52296081022078,-113.53827490735259)",WB 87 Ave between 119 St - Sask Dr,50,9/30/2020 0:00,37.3167,0,0,29,5,2,0,36,53.522961,-113.538275
2020-11-30-2551-50,2551,"(53.64204930999998,-113.47075339999999)",EB 180 Ave between 87 - 83 St,50,11/30/2020 0:00,25.6667,0,0,1,0,0,0,1,53.642049,-113.470753
2020-09-30-4288-30,4288,"(53.44046389240432,-113.4280482113576)",,30,9/30/2020 0:00,14,0,0,1,0,0,0,1,53.440464,-113.428048
2020-11-30-4272-30,4272,"(53.51418699,-113.4613427)",SB 87 St btwn 79 - 77 Ave,30,11/30/2020 0:00,2,0,0,0,1,0,0,1,53.514187,-113.461343
2020-09-30-4152-30,4152,"(53.606224619999985,-113.47490815999996)",WB 144 Ave E of  87 - 88A St,30,9/30/2020 0:00,16.5833,0,0,1,1,1,0,3,53.606225,-113.474908
2020-10-31-2492-50,2492,"(53.53093185,-113.44807761)",NB 79 St between 93A - 95 Ave,50,10/31/2020 0:00,15.75,0,0,1,0,0,0,1,53.530932,-113.448078
2020-07-31-2768-50,2768,"(53.51939603999996,-113.56257128000006)",WB Buena Vista Rd between 138 - 142 St,50,7/31/2020 0:00,25.8,0,0,1,0,0,0,1,53.519396,-113.562571
2021-02-28-4115-30,4115,"(53.474900730000044,-113.4503261999999)",NB 76 St btwn 38 Ave south of 40 Ave,30,2/28/2021 0:00,16.05,0,3,11,10,5,0,29,53.474901,-113.450326
2020-09-30-4160-30,4160,"(53.61086995,-113.46035904)",EB 149 A Ave Btwn 78 - W of 75A St,30,9/30/2020 0:00,1.4167,0,5,10,6,3,0,24,53.61087,-113.460359
2021-02-28-2620-50,2620,"(53.54496551710141,-113.4186895684061)",50 St SB between Fulton Rd - 101A Ave,50,2/28/2021 0:00,24.8333,0,0,15,2,0,0,17,53.544966,-113.41869
2020-07-31-2452-50,2452,"(53.60684952555547,-113.46181692095229)",EB 144 Ave between 79-77 St,50,7/31/2020 0:00,21.8667,0,1,2,0,1,0,4,53.60685,-113.461817
2020-08-31-4055-30,4055,"(53.473593159298225,-113.50414548333326)",NB 106 St btwn 36A - 40 Ave,30,8/31/2020 0:00,5.9833,0,5,24,13,4,0,46,53.473593,-113.504145
2020-04-30-2555-50,2555,"(53.44587675124998,-113.44122936750006)",EB Millwoods Rd S between Knottwood Rd E - 69 St,50,4/30/2020 0:00,15,0,0,1,1,1,0,3,53.445877,-113.441229
2021-03-31-2724-50,2724,"(53.5626562875,-113.48715002946417)",SB 95 St between 114 - 112 Ave,50,3/31/2021 0:00,5.5,0,1,3,0,0,0,4,53.562656,-113.48715
2021-01-31-2529-50,2529,"(53.57038891,-113.47282618)",EB 118 Ave between 87 - 85 St,50,1/31/2021 0:00,12.9667,0,1,0,0,0,0,1,53.570389,-113.472826
2020-10-31-4027-30,4027,"(53.47868681,-113.52102639999997)",WB 43 Ave W of 111 - 114 St,30,10/31/2020 0:00,11.0167,0,5,7,0,1,0,13,53.478687,-113.521026
2020-10-31-2557-60,2557,"(53.48963615666667,-113.54122499)",SB 122 St between 53 - 51 Ave,60,10/31/2020 0:00,22.75,0,0,8,4,0,0,12,53.489636,-113.541225
2021-01-31-4217-30,4217,"(53.635151449999995,-113.48814313000001)",SB 95 St Btwn 174 - N of 171 Ave,30,1/31/2021 0:00,1.0333,0,0,1,0,0,0,1,53.635151,-113.488143
2020-12-31-4157-30,4157,"(53.5547823,-113.42478294)",SB Capilano St Btwn 65 - 59 St,30,12/31/2020 0:00,5.25,0,0,0,0,0,0,0,53.554782,-113.424783
2021-02-28-2766-50,2766,"(53.58818774000004,-113.43641160999991)",SB Fort Rd between 131 - 128 Ave,50,2/28/2021 0:00,16,0,0,3,12,5,0,20,53.588188,-113.436412
2021-02-28-4184-30,4184,"(53.44904603300595,-113.50054363176856)",,30,2/28/2021 0:00,2.4167,0,0,2,1,0,0,3,53.449046,-113.500544
2020-07-31-7017-100,7017,"(53.572985363430774,-113.66198877678805)",Anthony Henday Dr. SB @ Yellowhead Tr.,100,7/31/2020 0:00,66.2167,0,0,118,176,52,0,346,53.572985,-113.661989
2020-11-30-2352-40,2352,"(53.533906200000004,-113.43041298299997)",EB 94B Ave btwn 68A - 61 St,40,11/30/2020 0:00,13.75,0,0,1,1,0,0,2,53.533906,-113.430413
